created_at,likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment,enquiry_count
2015-02-28 18:37:22,2,1,3,"Dude, econet needs to bring back free twitter RT @senor_foster: Twitter has become as useless as marrying a yellowbone ",NdinonziKudzai,dude  econet needs to bring back free    senor foster   has become as useless as marrying a yellowbone ,"['dude', 'econet', 'needs', 'to', 'bring', 'back', 'free', 'rt', 'senor', 'foster', 'has', 'become', 'as', 'useless', 'as', 'marrying', 'a', 'yellowbone']",e,True,neutral,1
2015-03-04 15:51:15,2,0,4,"Who needs econet's
#FreeTwitter when you can get
free wifi at #CZbyo",NashMcRonzie,who needs econet s #free when you can get free wifi at #czbyo,"['who', 'needs', 'econet', 's', '#free', 'when', 'you', 'can', 'get', 'free', 'wifi', 'at', '#czbyo']",e,True,neutral,1
2015-03-04 17:20:52,2,0,2,hanzi econet's internet service is worse than chinese water torture ha ha ha #CZbyo,NashMcRonzie,hanzi econet s internet service is worse than chinese water torture ha ha ha #czbyo,"['hanzi', 'econet', 's', 'internet', 'service', 'is', 'worse', 'than', 'chinese', 'water', 'torture', 'ha', 'ha', 'ha', '#czbyo']",e,True,neg,1
2015-03-08 12:15:17,6,0,5,Just How Much Influence Does Econet Zimbabwe Have Over Government? - http://klou.tt/po5r0yf716pz ,jose_garde,just how much influence does econet  have over government     ,"['just', 'how', 'much', 'influence', 'does', 'econet', 'zimbabwe', 'have', 'over', 'government']",e,True,neutral,1
2015-03-11 11:14:16,2,2,4,"I hate @econet_support @econetzimbabwe .Put airtime on my phone while connected to wifi and look, money gone.. FFS!!",pearlNATASHA,i hate  econet support  econet  put airtime on my phone while connected to wifi and look  money gone   ffs  ,"['i', 'hate', 'econet', 'support', 'econetzimbabwe', 'put', 'airtime', 'on', 'my', 'phone', 'while', 'connected', 'to', 'wifi', 'and', 'look', 'money', 'gone', 'ffs']",e,True,neg,1
2015-03-14 00:03:20,0,4,5,"11yrs of Dating, 16yrs of a PDP govt. do u know how many times Econet and AD don carry within that time? Virgin Nigeria came & went sef",walegates,  yrs of dating    yrs of a pdp govt  do u know how many times econet and ad don carry within that time  virgin nigeria came   went sef,"['yrs', 'of', 'dating', 'yrs', 'of', 'a', 'pdp', 'govt', 'do', 'u', 'know', 'how', 'many', 'times', 'econet', 'and', 'ad', 'don', 'carry', 'within', 'that', 'time', 'virgin', 'nigeria', 'came', 'went', 'sef']",e,True,neutral,1
2015-03-16 16:21:02,1,0,2,"Seldon Water, Econet unveils Water Purification http://shar.es/1fJAHa  via @TechnoMagZw",ldoyle0,seldon water  econet unveils water purification   via  technomagzw,"['seldon', 'water', 'econet', 'unveils', 'water', 'purification', 'via', 'technomagzw']",e,True,neutral,1
2015-03-17 08:36:52,2,0,2,"Vending has sustained Zim's bluechip companies such as #Econet,#Delta, Dairiboard.http://www.zimsentinel.com/?p=1429  @263Chat @TheSourceZW @sentinelzim",sentinelzim,vending has sustained  s bluechip companies such as #econet #delta  dairiboard       chat  thesourcezw  sentinelzim,"['vending', 'has', 'sustained', 'zim', 's', 'bluechip', 'companies', 'such', 'as', '#econet', '#delta', 'dairiboard', 'chat', 'thesourcezw', 'sentinelzim']",e,True,neg,1
2015-03-20 09:29:09,2,1,16,"Twimbos who left after Econet FreeTwitter are just waiting on Whatsapp for inno to post the nude like ""KASIKIRA inno"" pic.twitter.com/eSo4PeU7ca",SangomaNunu,twimbos who left after econet free are just waiting on whatsapp for inno to post the nude like  kasikira inno  ,"['twimbos', 'who', 'left', 'after', 'econet', 'free', 'are', 'just', 'waiting', 'on', 'whatsapp', 'for', 'inno', 'to', 'post', 'the', 'nude', 'like', 'kasikira', 'inno']",e,True,neutral,1
2015-03-20 09:41:18,2,0,3,Breaking News: Zim's next Big Brother Housemate pulls a stunt that leaves The TL buzzin. Econet data sales sky rocket pic.twitter.com/V1lESZD5Tq,toQsic,breaking news   s next big brother housemate pulls a stunt that leaves the tl buzzin  econet data sales sky rocket ,"['breaking', 'news', 'zim', 's', 'next', 'big', 'brother', 'housemate', 'pulls', 'a', 'stunt', 'that', 'leaves', 'the', 'tl', 'buzzin', 'econet', 'data', 'sales', 'sky', 'rocket']",e,True,neutral,1
2015-03-26 11:49:09,3,0,0,"Innovation, Innovation... Econet has introduced EcoShopper in conjunction with National Foods. http://www.ecoshopper.co.zw/full/index.php 
Another First",GregTheMarketer,innovation  innovation    econet has introduced ecoshopper in conjunction with national foods    another first,"['innovation', 'innovation', 'econet', 'has', 'introduced', 'ecoshopper', 'in', 'conjunction', 'with', 'national', 'foods', 'another', 'first']",e,True,neutral,1
2015-03-27 03:19:43,1,1,2,Outrage as Econet raids news agency->> http://www.herald.co.zw/outrage-as-econet-raids-news-agency/ …,HeraldZimbabwe,outrage as econet raids news agency      ,"['outrage', 'as', 'econet', 'raids', 'news', 'agency']",e,True,neutral,1
2015-03-27 09:34:39,4,0,3,Is Econet no longer a buddie to media freedom?,trevormaisiri,is econet no longer a buddie to  freedom ,"['is', 'econet', 'no', 'longer', 'a', 'buddie', 'to', 'media', 'freedom']",e,True,neutral,1
2015-03-27 11:24:07,1,0,2,Nyambirai had it coming. Complete mess he's driven Econet into. http://www.herald.co.zw/breaking-news-journalists-walkout-on-steward-banks-presser/ …pic.twitter.com/nhqLOT6z2c,ZimMediaReview,nyambirai had it coming  complete mess he s driven econet into    ,"['nyambirai', 'had', 'it', 'coming', 'complete', 'mess', 'he', 's', 'driven', 'econet', 'into']",e,True,neutral,1
2015-03-27 11:59:51,1,1,2,"I don't approve of what Econet has done. Boycot? Nah. They gave me my first Sony Ericson, I gotta be loyal. pic.twitter.com/gcpw1FB4VA",finkynm,i don t approve of what econet has done  boycot  nah  they gave me my first sony ericson  i gotta be loyal  ,"['i', 'don', 't', 'approve', 'of', 'what', 'econet', 'has', 'done', 'boycot', 'nah', 'they', 'gave', 'me', 'my', 'first', 'sony', 'ericson', 'i', 'gotta', 'be', 'loyal']",e,True,neg,1
2015-03-27 14:03:32,4,14,9,Why are we as media people and others expressing our frustration at @StewardBank & @econetzimbabwe and NOT the courts? #263Chat #Twimbos,SirNige,why are we as  people and others expressing our frustration at  steward    econet and not the courts  #   chat #twimbos,"['why', 'are', 'we', 'as', 'media', 'people', 'and', 'others', 'expressing', 'our', 'frustration', 'at', 'stewardbank', 'econetzimbabwe', 'and', 'not', 'the', 'courts', '#', 'chat', '#twimbos']",e,True,neg,1
2015-03-27 15:24:14,1,0,3,Bully Econet slammed over media raid http://www.newzimbabwe.com/news-21492-Bully+Econet+slammed+over+media+raid/news.aspx …,BelieveCitizen,bully econet slammed over  raid   ,"['bully', 'econet', 'slammed', 'over', 'media', 'raid']",e,True,neutral,1
2015-03-28 06:57:02,3,3,17,Econet suspends 10 managers as anger over #TheSourceRaid grows - http://go.shr.lc/1yly7RO  via @NewsDayZimbabwe #Econet @263chat @joeblackzw,TrevorNcube,econet suspends    managers as anger over #thesourceraid grows     via  newsday #econet     chat  joeblackzw,"['econet', 'suspends', 'managers', 'as', 'anger', 'over', '#thesourceraid', 'grows', 'via', 'newsdayzimbabwe', '#econet', 'chat', 'joeblackzw']",e,True,neutral,1
2015-03-28 10:42:06,1,0,3,"""@media263: Confirmed. Econet has indeed communicated through ad agencies to suspend advertising. @263Chat @ChivingeChris""",misazimbabwe,       confirmed  econet has indeed communicated through ad agencies to suspend advertising      chat  chivingechris ,"['media', 'confirmed', 'econet', 'has', 'indeed', 'communicated', 'through', 'ad', 'agencies', 'to', 'suspend', 'advertising', 'chat', 'chivingechris']",e,True,neg,1
2015-03-29 05:42:29,5,3,7,Lol the prof calling out econet on media muffling...honestly u r not e guy to do that shem....pliz take several seats,Arumlily92,lol the prof calling out econet on  muffling   honestly u r not e guy to do that shem    pliz take several seats,"['lol', 'the', 'prof', 'calling', 'out', 'econet', 'on', 'media', 'muffling', 'honestly', 'u', 'r', 'not', 'e', 'guy', 'to', 'do', 'that', 'shem', 'pliz', 'take', 'several', 'seats']",e,True,neutral,1
2015-03-30 07:10:42,0,1,4,Govt threatens Econet - http://go.shr.lc/1EonghE  via @NewsDayZimbabwe,NewsDayZimbabwe,govt threatens econet     via  newsday,"['govt', 'threatens', 'econet', 'via', 'newsdayzimbabwe']",e,True,neutral,1
2015-03-30 07:13:09,0,0,4,#News Econet rapped for hypocrisy . . refuses to share infranstructure with others http://www.herald.co.zw/econet-rapped-for-hypocrisy/ …,HeraldZimbabwe,#news econet rapped for hypocrisy     refuses to share infranstructure with others   ,"['#news', 'econet', 'rapped', 'for', 'hypocrisy', 'refuses', 'to', 'share', 'infranstructure', 'with', 'others']",e,True,neutral,1
2015-03-31 11:28:41,1,0,2,Zimbabwe’s #Econet cries foul over network-sharing plan – report http://mwl.me/1IhPnNn ,mobileworldlive, s #econet cries foul over network sharing plan   report  ,"['zimbabwe', 's', '#econet', 'cries', 'foul', 'over', 'network', 'sharing', 'plan', 'report']",e,True,neutral,1
2015-04-04 03:12:26,1,2,2,"Pay for WhatsApp calls, says Econet http://wp.me/pFroP-ixj ",NehandaRadio,pay for whatsapp calls  says econet  ,"['pay', 'for', 'whatsapp', 'calls', 'says', 'econet']",e,True,neutral,1
2015-04-06 14:02:27,5,0,8,Econet launches Zimbabwe’s first Diaspora bank in London http://bit.ly/1aaHBd0  #Africa #Business,VenturesAfrica,econet launches  s first diaspora  in london   #africa #business,"['econet', 'launches', 'zimbabwe', 's', 'first', 'diaspora', 'bank', 'in', 'london', '#africa', '#business']",e,True,neutral,1
2015-04-07 04:04:25,6,0,3,"""@VenturesAfrica: Econet launches Zimbabwe’s first Diaspora bank in London http://bit.ly/1aaHBd0  #Africa #Business""",AfricanYouth_,  venturesafrica  econet launches  s first diaspora  in london   #africa #business ,"['venturesafrica', 'econet', 'launches', 'zimbabwe', 's', 'first', 'diaspora', 'bank', 'in', 'london', '#africa', '#business']",e,True,neutral,1
2015-04-26 20:19:04,6,0,42,"Life is too short to commit suicide bcuz in the year 2002 Nokia 3310 was N75k with N40k Econet simcard, but today its N700 and d sim is free",YMRigasa,life is too short to commit suicide bcuz in the year      nokia      was n  k with n  k econet simcard  but today its n    and d sim is free,"['life', 'is', 'too', 'short', 'to', 'commit', 'suicide', 'bcuz', 'in', 'the', 'year', 'nokia', 'was', 'n', 'k', 'with', 'n', 'k', 'econet', 'simcard', 'but', 'today', 'its', 'n', 'and', 'd', 'sim', 'is', 'free']",e,True,neutral,1
2015-04-27 16:55:17,1,0,1,"Maybe http://Africa.com , I'm not sure if Econet sells headphones but they have original stuff.  https://twitter.com/t_peezw/status/592733438739906561 …",teesae,maybe    i m not sure if econet sells headphones but they have original stuff     ,"['maybe', 'i', 'm', 'not', 'sure', 'if', 'econet', 'sells', 'headphones', 'but', 'they', 'have', 'original', 'stuff']",e,True,neg,1
2015-05-01 12:18:38,2,0,2,Saturday is International Dawn Chorus Day! Why not take a dawn chorus walk w/ Econet in Caversham? http://ow.ly/Mnl9Y  @IDCD #rdg #rdguk,TCVBerkshire,saturday is international dawn chorus day  why not take a dawn chorus walk w  econet in caversham     idcd #rdg #rdguk,"['saturday', 'is', 'international', 'dawn', 'chorus', 'day', 'why', 'not', 'take', 'a', 'dawn', 'chorus', 'walk', 'w', 'econet', 'in', 'caversham', 'idcd', '#rdg', '#rdguk']",e,True,neutral,1
2015-05-04 09:20:37,4,0,3,"One of our panelist tonight Phineas Mhlanga, Head of New Mobile Applications, Advertising, Gaming for Econet Services pic.twitter.com/dGIeDdUYu1",ThriveVBF,one of our panelist tonight phineas mhlanga  head of new mobile applications  advertising  gaming for econet services ,"['one', 'of', 'our', 'panelist', 'tonight', 'phineas', 'mhlanga', 'head', 'of', 'new', 'mobile', 'applications', 'advertising', 'gaming', 'for', 'econet', 'services']",e,True,neutral,1
2015-05-12 16:49:52,1,0,2,Econet upgrades Connected Car Fleet Management platform http://bit.ly/1KZXJv5  @econetzimbabwe @econet_support @EcoCashZW,FingazLive,econet upgrades connected car fleet management platform    econet  econet support  ecocashzw,"['econet', 'upgrades', 'connected', 'car', 'fleet', 'management', 'platform', 'econetzimbabwe', 'econet', 'support', 'ecocashzw']",e,True,neutral,1
2015-05-14 11:38:29,2,0,5,"If you need phone credit for Econet or Leo and can't get out, you can buy it online. http://Ding.com/topup  #Burundi #Bujumbura #econet #leo",Brit_Rose,if you need phone credit for econet or leo and can t get out  you can buy it online    #burundi #bujumbura #econet #leo,"['if', 'you', 'need', 'phone', 'credit', 'for', 'econet', 'or', 'leo', 'and', 'can', 't', 'get', 'out', 'you', 'can', 'buy', 'it', 'online', '#burundi', '#bujumbura', '#econet', '#leo']",e,True,neg,1
2015-05-14 14:02:22,1,0,0,"Just In: Econet says its has upgraded @EcoCashZW, Shona & Ndebele now also available on the menu",cemambo,just in  econet says its has upgraded  ecocashzw  shona   ndebele now also available on the menu,"['just', 'in', 'econet', 'says', 'its', 'has', 'upgraded', 'ecocashzw', 'shona', 'ndebele', 'now', 'also', 'available', 'on', 'the', 'menu']",e,True,neutral,1
2015-05-15 07:47:50,1,0,0,Attending ITU DAY and they are talking about using IT for education!!! @Steriome @KoLStarts @Vodacom Lesotho @econet Lesotho,EmpwrAfrica,attending itu day and they are talking about using it for education     steriome  kolstarts  vodacom lesotho  econet lesotho,"['attending', 'itu', 'day', 'and', 'they', 'are', 'talking', 'about', 'using', 'it', 'for', 'education', 'steriome', 'kolstarts', 'vodacom', 'lesotho', 'econet', 'lesotho']",e,True,neutral,1
2015-05-17 20:47:53,2,2,6,Meanwhile Econet Burundi CEO was never kicked out of Burundi. From a very reliable source. cc @rfi.,nsabiyumva_,meanwhile econet burundi ceo was never kicked out of burundi  from a very reliable source  cc  rfi ,"['meanwhile', 'econet', 'burundi', 'ceo', 'was', 'never', 'kicked', 'out', 'of', 'burundi', 'from', 'a', 'very', 'reliable', 'source', 'cc', 'rfi']",e,True,neutral,1
2015-05-21 07:01:07,3,0,0,#Econet @gbceducation @globalcompact profiles businesses making #smartinvestments in education http://bit.ly/1QFEiLb pic.twitter.com/ZaOLA22JRc,TeresaMbagaya,#econet  gbceducation  globalcompact profiles businesses making #smartinvestments in education  ,"['#econet', 'gbceducation', 'globalcompact', 'profiles', 'businesses', 'making', '#smartinvestments', 'in', 'education']",e,True,neutral,1
2015-05-21 16:44:30,1,0,2,"Econet records a 41 percent drop in profit

Econet Wireless Zimbabwe Limited, the country’s biggest... http://fb.me/2bJjC81P6 ",charlesrukuni,econet records a    percent drop in profit  econet   limited  the country s biggest     ,"['econet', 'records', 'a', 'percent', 'drop', 'in', 'profit', 'econet', 'wireless', 'zimbabwe', 'limited', 'the', 'country', 's', 'biggest']",e,True,neutral,1
2015-05-24 12:21:24,1,0,3,LOL. Econet really messing up everyone. https://twitter.com/Gushungo_/status/602448357735272449 …,BrianZW1,lol  econet really messing up everyone    ,"['lol', 'econet', 'really', 'messing', 'up', 'everyone']",e,True,neg,1
2015-05-25 06:09:22,1,0,2,@SureKamhunga large chunk of dividends reaped by Econet represents the opportunity cost of failure to run SOEs @cmakunike @DeproseM @lykmoor,mukasiri, surekamhunga large chunk of dividends reaped by econet represents the opportunity cost of failure to run soes  cmakunike  deprosem  lykmoor,"['surekamhunga', 'large', 'chunk', 'of', 'dividends', 'reaped', 'by', 'econet', 'represents', 'the', 'opportunity', 'cost', 'of', 'failure', 'to', 'run', 'soes', 'cmakunike', 'deprosem', 'lykmoor']",e,True,neutral,1
2015-05-26 11:58:34,0,1,5,Econet is just something else...#1 network...#1 thieves,NickkTitan,econet is just something else   #  network   #  thieves,"['econet', 'is', 'just', 'something', 'else', '#', 'network', '#', 'thieves']",e,True,neutral,1
2015-05-26 12:35:03,3,0,2,"Econet wireless inspired to search your pockets discover endless daylight robbery.Its more than a buddie, its a thief pic.twitter.com/I3L0m7OF8o",trabaka,econet  inspired to search your pockets discover endless daylight robbery its more than a buddie  its a thief ,"['econet', 'wireless', 'inspired', 'to', 'search', 'your', 'pockets', 'discover', 'endless', 'daylight', 'robbery', 'its', 'more', 'than', 'a', 'buddie', 'its', 'a', 'thief']",e,True,neutral,1
2015-05-27 09:10:29,3,3,10,@econet_support Is this from you or not? @sokostina @263Chat @Sam263Chat @herzimbabwe @TawandaMashava @CurateZimpic.twitter.com/YXZGwp2SEK,ChiefKMasimba, econet support is this from you or not   sokostina     chat  sam   chat  her  tawandamashava  curatezim,"['econet', 'support', 'is', 'this', 'from', 'you', 'or', 'not', 'sokostina', 'chat', 'sam', 'chat', 'herzimbabwe', 'tawandamashava', 'curatezim']",e,True,neutral,1
2015-05-27 09:53:40,5,2,5,"Subscribe & Starve wit Econet
Whatsapp $6 + Fb $6 = $12
10 KG Roller Meal $5.50 +
2KG Rice $1.60+2 L Cooking Oil $3.40 +
1KG Salt $0.50= $12",pamndoro,subscribe   starve wit econet whatsapp      fb             kg roller meal          kg rice         l cooking oil          kg salt           ,"['subscribe', 'starve', 'wit', 'econet', 'whatsapp', 'fb', 'kg', 'roller', 'meal', 'kg', 'rice', 'l', 'cooking', 'oil', 'kg', 'salt']",e,True,neg,1
2015-05-28 07:30:39,2,0,7,@econetzimbabwe Last night my wife asked me to take her out 2 somewhere quiet & expensive.I took her to an Econet shop!!! #twimbos #263chat,mafortyzw, econet last night my wife asked me to take her out   somewhere quiet   expensive i took her to an econet     #twimbos #   chat,"['econetzimbabwe', 'last', 'night', 'my', 'wife', 'asked', 'me', 'to', 'take', 'her', 'out', 'somewhere', 'quiet', 'expensive', 'i', 'took', 'her', 'to', 'an', 'econet', 'shop', '#twimbos', '#', 'chat']",e,True,neutral,1
2015-05-28 08:18:22,1,0,2,Econet mobile money has worked well in Zimbabwe  #TMTPredictions,minnesh_ajoodha,econet mobile money has worked well in   #tmtpredictions,"['econet', 'mobile', 'money', 'has', 'worked', 'well', 'in', 'zimbabwe', '#tmtpredictions']",e,True,neutral,1
2015-05-31 17:53:22,0,0,6,46 people I know have sent me changes in number after moving from econet. Does this bother the provider?,kwirirayi,   people i know have sent me changes in number after moving from econet  does this bother the provider ,"['people', 'i', 'know', 'have', 'sent', 'me', 'changes', 'in', 'number', 'after', 'moving', 'from', 'econet', 'does', 'this', 'bother', 'the', 'provider']",e,True,neg,1
2015-06-01 09:06:14,0,5,4,Hi @econetzimbabwe @econet_support I've been listening quietly to people complain about the new WhatsApp bundles. What EXACTLY is going on?,SirNige,hi  econet  econet support i ve been listening quietly to people complain about the new whatsapp s  what exactly is going on ,"['hi', 'econetzimbabwe', 'econet', 'support', 'i', 've', 'been', 'listening', 'quietly', 'to', 'people', 'complain', 'about', 'the', 'new', 'whatsapp', 'bundles', 'what', 'exactly', 'is', 'going', 'on']",e,True,pos,1
2015-06-01 10:18:11,0,1,7,I hope our ministers aren't tweeting from devices using Econet lines. Data isn't cheap & we can't afford to pay for more of their luxuries,TinoNyandoro,i hope our ministers aren t tweeting from devices using econet lines  data isn t cheap   we can t afford to pay for more of their luxuries,"['i', 'hope', 'our', 'ministers', 'aren', 't', 'tweeting', 'from', 'devices', 'using', 'econet', 'lines', 'data', 'isn', 't', 'cheap', 'we', 'can', 't', 'afford', 'to', 'pay', 'for', 'more', 'of', 'their', 'luxuries']",e,True,neg,1
2015-06-01 10:39:57,2,0,3,The Telecel girls are way hotter than Econet sales folk. So there's that too.,The_Mos_Native,the telecel girls are way hotter than econet sales folk  so there s that too ,"['the', 'telecel', 'girls', 'are', 'way', 'hotter', 'than', 'econet', 'sales', 'folk', 'so', 'there', 's', 'that', 'too']",ec,True,neg,1
2015-06-02 12:34:23,1,0,2,Why  Econet bundles makes sense  http://technom.ag/k5  @C2Media @MsFuzzyhead @iamEl_iah,toneo1st,why  econet s makes sense     c   msfuzzyhead  iamel iah,"['why', 'econet', 'bundles', 'makes', 'sense', 'c', 'media', 'msfuzzyhead', 'iamel', 'iah']",e,True,neg,1
2015-06-11 18:34:28,1,1,0,Right now the only reason I'm using Econet is 'cause of Opera Bundles. As soon as there's an alternative I'M GONE!,Dobie_M,right now the only reason i m using econet is  cause of opera s  as soon as there s an alternative i m gone ,"['right', 'now', 'the', 'only', 'reason', 'i', 'm', 'using', 'econet', 'is', 'cause', 'of', 'opera', 'bundles', 'as', 'soon', 'as', 'there', 's', 'an', 'alternative', 'i', 'm', 'gone']",e,True,neg,1
2015-06-12 15:13:21,2,0,1,Charl from Econet  wireless  Cape Town wins our hamper in support of #CEOSleepoutZA @NeedOffices @travershathrillpic.twitter.com/Va1Cidf4yv,AdeleneRaman,charl from econet    cape town wins our hamper in support of #ceosleepoutza  needoffices  travershathrill,"['charl', 'from', 'econet', 'wireless', 'cape', 'town', 'wins', 'our', 'hamper', 'in', 'support', 'of', '#ceosleepoutza', 'needoffices', 'travershathrill']",e,True,neutral,1
2015-06-18 09:25:24,0,0,2,"""Africa is not going to be left behind or outside the data revolution"" - Founder of Econet Wireless: http://ow.ly/Os5Qd ",mwebafrica, africa is not going to be left behind or outside the data revolution    founder of econet    ,"['africa', 'is', 'not', 'going', 'to', 'be', 'left', 'behind', 'or', 'outside', 'the', 'data', 'revolution', 'founder', 'of', 'econet', 'wireless']",e,True,neutral,1
2015-06-20 08:06:08,1,1,4,"So @econetzimbabwe reportedly cutting 35% off all salaries http://www.chronicle.co.zw/econet-cuts-35pc-off-all-salaries/ … at Econet, Steward Bank, Mutare Bottling, Liquid Telecom",joeblackzw,so  econet reportedly cutting     off all salaries    at econet  steward   mutare bottling  liquid telecom,"['so', 'econetzimbabwe', 'reportedly', 'cutting', 'off', 'all', 'salaries', 'at', 'econet', 'steward', 'bank', 'mutare', 'bottling', 'liquid', 'telecom']",e,True,neg,1
2015-06-20 08:57:08,2,2,6,"When one of Zimbabwe's best-performing companies,Econet, slashes salaries by 35%, u have to ask yoself where this economy is going.",BrezhMalaba,when one of  s best performing companies econet  slashes salaries by      u have to ask yoself where this economy is going ,"['when', 'one', 'of', 'zimbabwe', 's', 'best', 'performing', 'companies', 'econet', 'slashes', 'salaries', 'by', 'u', 'have', 'to', 'ask', 'yoself', 'where', 'this', 'economy', 'is', 'going']",e,True,neutral,1
2015-06-20 09:36:23,1,3,6,Econet cuts 35 percent off all salaries http://nehandaradio.com/2015/06/20/econet-cuts-35-percent-off-all-salaries/ …pic.twitter.com/bmecfUXONZ,NehandaRadio,econet cuts    percent off all salaries   ,"['econet', 'cuts', 'percent', 'off', 'all', 'salaries']",e,True,neg,1
2015-06-20 21:55:37,1,3,1,"This 35% wage cut @ Econet could be the equivalent of 17 company closures. Ok, 17 is a very random figure, but you get the point!",Wamagaisa,this     wage cut   econet could be the equivalent of    company closures  ok     is a very random figure  but you get the point ,"['this', 'wage', 'cut', 'econet', 'could', 'be', 'the', 'equivalent', 'of', 'company', 'closures', 'ok', 'is', 'a', 'very', 'random', 'figure', 'but', 'you', 'get', 'the', 'point']",e,True,neg,1
2015-06-21 09:01:44,1,1,3,Someone somewhere is right now digging into his rubbish bin looking for his econet line,tafaranashe,someone somewhere is right now digging into his rubbish bin looking for his econet line,"['someone', 'somewhere', 'is', 'right', 'now', 'digging', 'into', 'his', 'rubbish', 'bin', 'looking', 'for', 'his', 'econet', 'line']",e,True,neutral,1
2015-06-30 04:51:50,0,0,0,Econet sets sights on money transfers in SA http://www.bdlive.co.za/business/technology/2015/06/29/econet-sets-sights-on-money-transfers-in-sa …,dugoib,econet sets sights on money transfers in sa   ,"['econet', 'sets', 'sights', 'on', 'money', 'transfers', 'in', 'sa']",e,True,neutral,1
2015-07-02 10:46:55,0,1,7,Econet's premium iPhone package costs 5x more than Vodafone UK cheapest but offers much less. Yes it's Zim but damn. pic.twitter.com/qGYDdAK210,LawrieBlaz,econet s premium iphone package costs  x more than vodafone uk cheapest but offers much less  yes it s  but damn  ,"['econet', 's', 'premium', 'iphone', 'package', 'costs', 'x', 'more', 'than', 'vodafone', 'uk', 'cheapest', 'but', 'offers', 'much', 'less', 'yes', 'it', 's', 'zim', 'but', 'damn']",e,True,neg,1
2015-07-03 13:49:29,5,0,4,Few hours into the sabbath @gnissilove @gmai_pastor @bestlyji @libz91 @econet_support @adeliawilliam52 @nguyencanhndpic.twitter.com/h93rEzmiWk,kuchiebouy,few hours into the sabbath  gnissilove  gmai pastor  bestlyji  libz    econet support  adeliawilliam    nguyencanhnd,"['few', 'hours', 'into', 'the', 'sabbath', 'gnissilove', 'gmai', 'pastor', 'bestlyji', 'libz', 'econet', 'support', 'adeliawilliam', 'nguyencanhnd']",e,True,neutral,1
2015-07-19 09:43:54,2,1,2,@Taffgidi @SupaCollinsM @bmusonza GVT is deploying a scotched earth strategy  on Econet here in the name of sharing.,garweh2011, taffgidi  supacollinsm  bmusonza gvt is deploying a scotched earth strategy  on econet here in the name of sharing ,"['taffgidi', 'supacollinsm', 'bmusonza', 'gvt', 'is', 'deploying', 'a', 'scotched', 'earth', 'strategy', 'on', 'econet', 'here', 'in', 'the', 'name', 'of', 'sharing']",e,True,neutral,1
2015-07-23 07:42:45,1,1,4,"#Business: Econet cuts jobs, Cabinet meets - http://www.chronicle.co.zw/econet-cuts-jobs-cabinet-meets/ …",ChronicleZim,#business  econet cuts jobs  cabinet meets     ,"['#business', 'econet', 'cuts', 'jobs', 'cabinet', 'meets']",e,True,neutral,1
2015-07-25 16:31:54,5,1,13,They are just like econet .... Service always not available and send unnecessary texts all the time #DatingAZimbabweanguy,Pink_buggattii,they are just like econet      service always not available and send unnecessary texts all the time #datingaanguy,"['they', 'are', 'just', 'like', 'econet', 'service', 'always', 'not', 'available', 'and', 'send', 'unnecessary', 'texts', 'all', 'the', 'time', '#datingazimbabweanguy']",e,True,neutral,1
2015-07-29 10:02:36,4,0,4,Econet Zimbabwe may be offering the cheapest data bundle in Africa at 1GB for $1 http://dlvr.it/BglXSw pic.twitter.com/UtK7LXWxNF,MrBankole,econet  may be offering the cheapest data  in africa at  gb for     ,"['econet', 'zimbabwe', 'may', 'be', 'offering', 'the', 'cheapest', 'data', 'bundle', 'in', 'africa', 'at', 'gb', 'for']",e,True,neutral,1
2015-08-03 07:48:15,3,0,4,"In Zimbabwe, start ups dont get bought. The big corporates just replicate your idea. ( Hello Econet ;-)  )",ChrisNqoe,in   start ups dont get bought  the big corporates just replicate your idea    hello econet       ,"['in', 'zimbabwe', 'start', 'ups', 'dont', 'get', 'bought', 'the', 'big', 'corporates', 'just', 'replicate', 'your', 'idea', 'hello', 'econet']",e,True,neg,1
2015-08-10 09:51:24,2,2,12,"DSTV needs serious competition.
You remember MTN? Then came Econet and Glo.. MTN started using their heads.",iamUncleMark,dstv needs serious competition  you remember mtn  then came econet and glo   mtn started using their heads ,"['dstv', 'needs', 'serious', 'competition', 'you', 'remember', 'mtn', 'then', 'came', 'econet', 'and', 'glo', 'mtn', 'started', 'using', 'their', 'heads']",e,True,neutral,1
2015-08-13 07:00:54,3,0,2,#HowCanWeFocusOnTheEconomyWhen Econet took away free twitter,odenbk,#howcanwefocusontheeconomywhen econet took away free ,"['#howcanwefocusontheeconomywhen', 'econet', 'took', 'away', 'free']",e,True,neutral,1
2015-08-19 14:06:23,3,0,3,Econet is probably the only beacon of hope in Zim. Their innovations are practical. Their prices are questionable https://twitter.com/263Chat/status/633995935312429058 …,mukomazimba,econet is probably the only beacon of hope in   their innovations are practical  their prices are questionable   ,"['econet', 'is', 'probably', 'the', 'only', 'beacon', 'of', 'hope', 'in', 'zim', 'their', 'innovations', 'are', 'practical', 'their', 'prices', 'are', 'questionable']",e,True,neg,1
2015-08-21 09:18:37,0,1,8,When you start getting more texts from Econet than u get from Bae ... its time to re-evaluate,The_Boy_Tash,when you start getting more texts from econet than u get from bae     its time to  evaluate,"['when', 'you', 'start', 'getting', 'more', 'texts', 'from', 'econet', 'than', 'u', 'get', 'from', 'bae', 'its', 'time', 'to', 're', 'evaluate']",e,True,neg,1
