created_at,likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment,enquiry_count
2014-08-25 15:12:36,1,3,4,"Latest: @Telecel_Zim, in a first by a mobile comms provider, says Telecash subscribers can now send cash to other Telecash users for FREE",cemambo,latest   telecel   in a first by a mobile comms provider  says telecash subscribers can now send cash to other telecash users for free,"['latest', 'telecel', 'zim', 'in', 'a', 'first', 'by', 'a', 'mobile', 'comms', 'provider', 'says', 'telecash', 'subscribers', 'can', 'now', 'send', 'cash', 'to', 'other', 'telecash', 'users', 'for', 'free']",c,True,neutral,1
2014-08-25 16:35:03,2,1,9,"Dell, EMC, Fujitsu, Inspur, Netone, Supermicro, all named EVO:RAIL HW partners!  Yes, EMC is in the server game now…  #VMworld",matteastwood,dell  emc  fujitsu  inspur  netone  supermicro  all named evo rail hw partners   yes  emc is in the server game now   #vmworld,"['dell', 'emc', 'fujitsu', 'inspur', 'netone', 'supermicro', 'all', 'named', 'evo', 'rail', 'hw', 'partners', 'yes', 'emc', 'is', 'in', 'the', 'server', 'game', 'now', '#vmworld']",c,True,neutral,1
2014-08-26 15:51:16,2,0,2,@Telecel_Zim scraps charges on mobile money transfers http://shar.es/11a7PX  #twimbos #mobilemoney,TheSourceZW, telecel  scraps charges on mobile money transfers   #twimbos #mobilemoney,"['telecel', 'zim', 'scraps', 'charges', 'on', 'mobile', 'money', 'transfers', '#twimbos', '#mobilemoney']",c,True,neutral,1
2014-08-28 04:11:17,2,0,1,"Cloud Nhau @Telecel_Zim ""Offering #mobilemoney is not like selling airtime, we are offering a #DigitalFinancial service"" #2014RFF",Jvowens,cloud nhau  telecel   offering #mobilemoney is not like selling airtime  we are offering a #digitalfinancial service  #    rff,"['cloud', 'nhau', 'telecel', 'zim', 'offering', '#mobilemoney', 'is', 'not', 'like', 'selling', 'airtime', 'we', 'are', 'offering', 'a', '#digitalfinancial', 'service', '#', 'rff']",c,True,neg,1
2014-08-28 08:24:39,1,1,5,"
RT @Telecel_Zim: #AskYoBuddie if they give you value for money?

#TellSomeonepic.twitter.com/VCWVmVYMNf",SoSoCoolBez,   telecel   #askyobuddie if they give you value for money   #tellsomeone,"['rt', 'telecel', 'zim', '#askyobuddie', 'if', 'they', 'give', 'you', 'value', 'for', 'money', '#tellsomeone']",c,True,neutral,1
2014-08-28 08:35:01,1,0,5,"Telecel can say what they want...but as long as ""free"" doesn't appear on their 'offer list' they're wasting both our time",NickkTitan,telecel can say what they want   but as long as  free  doesn t appear on their  offer list  they  wasting both our time,"['telecel', 'can', 'say', 'what', 'they', 'want', 'but', 'as', 'long', 'as', 'free', 'doesn', 't', 'appear', 'on', 'their', 'offer', 'list', 'they', 're', 'wasting', 'both', 'our', 'time']",c,True,neutral,1
2014-09-01 12:29:48,2,0,0,Wed’s Startup Hour Featured Guest: Bejoy Nettikadan. Aged 31 and Owner NetOne and of Zambia’s only public cloud pic.twitter.com/KLPErNI4py,MatthewGrollnek,wed s startup hour featured guest  bejoy nettikadan  aged    and owner netone and of zambia s only public cloud ,"['wed', 's', 'startup', 'hour', 'featured', 'guest', 'bejoy', 'nettikadan', 'aged', 'and', 'owner', 'netone', 'and', 'of', 'zambia', 's', 'only', 'public', 'cloud']",c,True,neutral,1
2014-09-03 15:33:11,1,0,3,"Telecel partners http://Mukuru.com , increases mobile transfer opportunities #ICTs http://bit.ly/1qonxZE ",misazimbabwe,telecel partners    increases mobile transfer opportunities #icts  ,"['telecel', 'partners', 'increases', 'mobile', 'transfer', 'opportunities', '#icts']",c,True,neutral,1
2014-09-19 11:52:14,1,0,5,Who remember when telecel was used to be called Mango??,kenniekays,who remember when telecel was used to be called mango  ,"['who', 'remember', 'when', 'telecel', 'was', 'used', 'to', 'be', 'called', 'mango']",c,True,neutral,1
2014-09-19 14:40:47,5,0,3,"Wow. Cesar Monasterio's amateur partner (12 handicap) made an albatross on the par-5 14th hole today in the Pro-Am, from 283 yards! #NetOne",StaysureTour,wow  cesar monasterio s amateur partner     handicap  made an albatross on the par     th hole today in the pro am  from     yards  #netone,"['wow', 'cesar', 'monasterio', 's', 'amateur', 'partner', 'handicap', 'made', 'an', 'albatross', 'on', 'the', 'par', 'th', 'hole', 'today', 'in', 'the', 'pro', 'am', 'from', 'yards', '#netone']",c,True,neutral,1
2014-09-24 08:12:01,1,0,2,"#Freshpost : Netone Introducing Bigger Facebook, Whatsapp Bundles

Yesterday, we caught up with the Managing... http://fb.me/1drp2B9WX ",TechnoMagZw,#freshpost   netone introducing bigger facebook  whatsapp s  yesterday  we caught up with the managing     ,"['#freshpost', 'netone', 'introducing', 'bigger', 'facebook', 'whatsapp', 'bundles', 'yesterday', 'we', 'caught', 'up', 'with', 'the', 'managing']",c,True,neutral,1
2014-09-25 08:48:43,3,1,0,Making two big announcements later at work today @Telecel_Zim busy busy busy,ZororoMakamba,making two big announcements later at work today  telecel  busy busy busy,"['making', 'two', 'big', 'announcements', 'later', 'at', 'work', 'today', 'telecel', 'zim', 'busy', 'busy', 'busy']",c,True,neutral,1
2014-09-25 15:31:36,3,0,1,So its turns out that Netone is not giving their winners their airtime. Past winners complaining on air on StarFM. #smh,tnyaruwanga,so its turns out that netone is not giving their winners their airtime  past winners complaining on air on starfm  #smh,"['so', 'its', 'turns', 'out', 'that', 'netone', 'is', 'not', 'giving', 'their', 'winners', 'their', 'airtime', 'past', 'winners', 'complaining', 'on', 'air', 'on', 'starfm', '#smh']",c,True,neutral,1
2014-09-26 09:58:31,2,0,1,@Telecel_Zim for the sake of motivating the yung ple to bring up ideas n proposals ther shld be some appreciation 2 Tengende #simzlikerobery,munya_schilla, telecel  for the sake of motivating the yung ple to bring up ideas n proposals ther shld be some appreciation   tengende #simzlikerobery,"['telecel', 'zim', 'for', 'the', 'sake', 'of', 'motivating', 'the', 'yung', 'ple', 'to', 'bring', 'up', 'ideas', 'n', 'proposals', 'ther', 'shld', 'be', 'some', 'appreciation', 'tengende', '#simzlikerobery']",c,True,neg,1
2014-09-30 20:49:00,2,0,2,"@vmwevorail @DellEnterprise @Fujitsu_Global @Supermicro_SMCI @NetOne_Tech Num1 reason in a cust survey why you like EVO:RAIL ""SIMPLICITY""",mjm_973, vmwevorail  dellenterprise  fujitsu global  supermicro smci  netone tech num  reason in a cust survey why you like evo rail  simplicity ,"['vmwevorail', 'dellenterprise', 'fujitsu', 'global', 'supermicro', 'smci', 'netone', 'tech', 'num', 'reason', 'in', 'a', 'cust', 'survey', 'why', 'you', 'like', 'evo', 'rail', 'simplicity']",c,True,neg,1
2014-10-02 05:08:46,4,0,1,"@Telecel_Zim ""@quotes: “Unless you’re ashamed of yourself now and then, you’re not honest.” William Faulkner https://twitter.com/quotes/status/517539659870908416/photo/1pic.twitter.com/lb8X9QW5Lh """,munyavhi, telecel    quotes   unless you  ashamed of yourself now and then  you  not honest   william faulkner   ,"['telecel', 'zim', 'quotes', 'unless', 'you', 're', 'ashamed', 'of', 'yourself', 'now', 'and', 'then', 'you', 're', 'not', 'honest', 'william', 'faulkner']",c,True,neg,1
2014-10-22 04:29:03,0,0,3,Makamba's days as Telecel boss could be numbered -  http://www.chronicle.co.zw/makamba-faces-telecel-ouster/ …,ChronicleZim,makamba s days as telecel boss could be numbered      ,"['makamba', 's', 'days', 'as', 'telecel', 'boss', 'could', 'be', 'numbered']",c,True,neutral,1
2014-10-26 19:05:09,2,0,2,In 2008  a netone sim card was $100.@moyo_buhle,zenzele,in       a netone sim card was       moyo buhle,"['in', 'a', 'netone', 'sim', 'card', 'was', 'moyo', 'buhle']",c,True,neutral,1
2014-11-14 08:59:38,1,3,2,"In other news, Telecel is butchering isiNdebele, check their advert closely pic.twitter.com/MGpTGbzDSk",Byo_Watch,in other news  telecel is butchering isindebele  check their advert closely ,"['in', 'other', 'news', 'telecel', 'is', 'butchering', 'isindebele', 'check', 'their', 'advert', 'closely']",c,True,neutral,1
2014-11-14 09:32:54,0,0,2,@consumerizim @Telecel_Zim @byocitymonitor so they don't have a single Ndebele speker to check with?? Oyedhwa kupela nje!!,phiniassZW, consumerizim  telecel   byocitymonitor so they don t have a single ndebele speker to check with   oyedhwa kupela nje  ,"['consumerizim', 'telecel', 'zim', 'byocitymonitor', 'so', 'they', 'don', 't', 'have', 'a', 'single', 'ndebele', 'speker', 'to', 'check', 'with', 'oyedhwa', 'kupela', 'nje']",c,True,neg,1
2014-11-14 15:00:43,2,1,2,Loving NetOne's Green Project..Has anyone seen the NetOne Pine Tree Base Stations? pic.twitter.com/5EhDvqDLsK,ameera_mims,loving netone s green project  has anyone seen the netone pine tree base stations  ,"['loving', 'netone', 's', 'green', 'project', 'has', 'anyone', 'seen', 'the', 'netone', 'pine', 'tree', 'base', 'stations']",c,True,neg,1
2014-11-19 17:04:31,5,1,9,Telecel users trying to get into the #FreeTwitterFarewellPartypic.twitter.com/UPndxhDhmE,AGlenWilliamson,telecel users trying to get into the #freefarewellparty,"['telecel', 'users', 'trying', 'to', 'get', 'into', 'the', '#freefarewellparty']",c,True,neutral,1
2014-12-07 08:33:20,1,0,2,I have an Asha 210 dual sim... Ndakajuicer dollar on Monday my netone.. I have been apping and tweeting every day,GlowingCedar,i have an asha     dual sim    ndakajuicer dollar on monday my netone   i have been apping and tweeting every day,"['i', 'have', 'an', 'asha', 'dual', 'sim', 'ndakajuicer', 'dollar', 'on', 'monday', 'my', 'netone', 'i', 'have', 'been', 'apping', 'and', 'tweeting', 'every', 'day']",c,True,neg,1
2014-12-08 05:49:04,1,2,6,"Interesting comments on Telecel stealing an idea and winning the case at the courts
http://www.techzim.co.zw/2014/12/vas-entrepreneur-who-accused-telecel-of-stealing-his-idea-loses-case/#comment-164383 …pic.twitter.com/Heuxc0it9G",Techzim,interesting comments on telecel stealing an idea and winning the case at the courts   ,"['interesting', 'comments', 'on', 'telecel', 'stealing', 'an', 'idea', 'and', 'winning', 'the', 'case', 'at', 'the', 'courts']",c,True,neutral,1
2014-12-16 13:36:33,0,6,3,so l guess no one speaks ndebele in the entire @Telecel_Zim company? #EpicFailpic.twitter.com/X3GnDeTVRr,TVYangu,so l guess no one speaks ndebele in the entire  telecel  company  #epicfail,"['so', 'l', 'guess', 'no', 'one', 'speaks', 'ndebele', 'in', 'the', 'entire', 'telecel', 'zim', 'company', '#epicfail']",c,True,neutral,1
2014-12-24 03:50:16,2,0,2,"""@GtelZimbabwe: Find Gtel all over Zim-in selected Telecel shops,Food World,Focal Point,Spar,FM Leeya, &Zimpost stores nationwide"" #twimbos",tawmagazine,  gtel  find gtel all over  in selected telecel shops food world focal point spar fm leeya   zimpost stores nationwide  #twimbos,"['gtelzimbabwe', 'find', 'gtel', 'all', 'over', 'zim', 'in', 'selected', 'telecel', 'shops', 'food', 'world', 'focal', 'point', 'spar', 'fm', 'leeya', 'zimpost', 'stores', 'nationwide', '#twimbos']",c,True,neutral,1
2014-12-28 06:52:53,0,2,6,"Ohh wow Netone to charge 0,15 per minute pic.twitter.com/pk5jRWr6RJ",vamushongazw,ohh wow netone to charge      per minute ,"['ohh', 'wow', 'netone', 'to', 'charge', 'per', 'minute']",c,True,neg,1
2014-12-30 09:16:46,2,1,2,The way netone is so cheap though,SheisSkittles,the way netone is so cheap though,"['the', 'way', 'netone', 'is', 'so', 'cheap', 'though']",c,True,neg,1
2015-01-18 22:27:33,0,0,2,NetOne gets $65m for  network expansion http://ift.tt/15h4oC2  #263Chat #Twimbos ZimpapersViews,263Chat,netone gets    m for  network expansion   #   chat #twimbos zimpapersviews,"['netone', 'gets', 'm', 'for', 'network', 'expansion', '#', 'chat', '#twimbos', 'zimpapersviews']",c,True,neutral,1
2015-01-21 09:02:49,2,0,2,Telecel hangs in the balance http://fb.me/1JqCbKB5p ,DailyNewsZim,telecel hangs in the balance  ,"['telecel', 'hangs', 'in', 'the', 'balance']",c,True,neutral,1
2015-01-24 06:43:24,0,0,1,@Telecel_Zim @SirNige How can I help?,dean_plessis, telecel   sirnige how can i help ,"['telecel', 'zim', 'sirnige', 'how', 'can', 'i', 'help']",c,True,neg,1
2015-01-27 11:43:08,2,0,1,Netone now bigger than Telecel. http://bulawayo24.com/index-id-business-sc-companies-byo-61634.html …,butler_263,netone now bigger than telecel    ,"['netone', 'now', 'bigger', 'than', 'telecel']",c,True,neg,1
2015-01-28 05:56:16,3,0,3,Venture Capital Firm Brainworks Capital to acquire 40% of Telecel Zimbabwe for US$20 million https://lnkd.in/dgbwUV9 ,MunyaChiura,venture capital firm brainworks capital to acquire     of telecel  for us    million  ,"['venture', 'capital', 'firm', 'brainworks', 'capital', 'to', 'acquire', 'of', 'telecel', 'zimbabwe', 'for', 'us', 'million']",c,True,neutral,1
2015-02-06 08:23:15,1,1,4,"Ricco Interview coming soon! The takeover has started, the revolution is be televised! @Telecel_Zim @zimbojampic.twitter.com/hyRMS7z3WX",zimbo_music,ricco interview coming soon  the takeover has started  the revolution is be televised   telecel   zimbojam,"['ricco', 'interview', 'coming', 'soon', 'the', 'takeover', 'has', 'started', 'the', 'revolution', 'is', 'be', 'televised', 'telecel', 'zim', 'zimbojam']",c,True,neutral,1
2015-02-16 14:56:04,0,2,1,'Telecel needs $300m' http://fb.me/1IcBTmJED ,DailyNewsZim, telecel needs     m   ,"['telecel', 'needs', 'm']",c,True,neutral,1
2015-02-17 11:56:35,11,0,3,"Telecel ad feat. DelPo is d cutest!Never saw him laughing & enjoying so much! & ohh, he takes a SELFIE#SelfieBearpic.twitter.com/cBqWfLhK18",Piscanova,telecel ad feat  delpo is d cutest never saw him laughing   enjoying so much    ohh  he takes a selfie#selfiebear,"['telecel', 'ad', 'feat', 'delpo', 'is', 'd', 'cutest', 'never', 'saw', 'him', 'laughing', 'enjoying', 'so', 'much', 'ohh', 'he', 'takes', 'a', 'selfie#selfiebear']",c,True,neutral,1
2015-02-23 12:53:43,1,0,1,"Ministry of #ICTs, Postal & Courier Services effectively cancels agreement that allows Telecel to operate #ATI http://bit.ly/1za42nt ",misazimbabwe,ministry of #icts  postal   courier services effectively cancels agreement that allows telecel to operate #ati  ,"['ministry', 'of', '#icts', 'postal', 'courier', 'services', 'effectively', 'cancels', 'agreement', 'that', 'allows', 'telecel', 'to', 'operate', '#ati']",c,True,neutral,1
2015-02-26 16:39:59,2,0,2,"#Harare > This is louder than radio! Countdown begins: 3,2,1... #ZimPitch @emergingideas @Telecel_Zim @teekay239pic.twitter.com/G2gT0WfNII",CmediaAfrica,#harare   this is louder than radio  countdown begins           #zimpitch  emergingideas  telecel   teekay   ,"['#harare', 'this', 'is', 'louder', 'than', 'radio', 'countdown', 'begins', '#zimpitch', 'emergingideas', 'telecel', 'zim', 'teekay']",c,True,neutral,1
2015-02-26 17:39:44,3,0,2,Great power talk @teekay239 @emergingideas Pitch Night powered by @Telecel_Zim #zimpitch,simbajames,great power talk  teekay     emergingideas pitch night powered by  telecel  #zimpitch,"['great', 'power', 'talk', 'teekay', 'emergingideas', 'pitch', 'night', 'powered', 'by', 'telecel', 'zim', '#zimpitch']",c,True,neutral,1
2015-02-26 17:56:42,3,0,4,Full house tonight. #zimpitch  @teekay239 @saisaizw stay connected on @ZiFMStereo Thursday's at 8:20 am. @Telecel_Zim pic.twitter.com/BUthXCHgul,tommydeuschle,full house tonight  #zimpitch   teekay     saisaizw stay connected on  zifmstereo thursday s at      am   telecel  ,"['full', 'house', 'tonight', '#zimpitch', 'teekay', 'saisaizw', 'stay', 'connected', 'on', 'zifmstereo', 'thursday', 's', 'at', 'am', 'telecel', 'zim']",c,True,neg,1
2015-03-11 19:12:32,2,3,10,Govt orders Telecel to stop operating: http://www.zbc.co.zw/index.php?option=com_content&view=article&id=53667:govt-orders-telecel-to-stop-operating&catid=41:top-stories&Itemid=86 …pic.twitter.com/dJOUCDdZYI,ZBCNewsonline,govt orders telecel to stop operating    ,"['govt', 'orders', 'telecel', 'to', 'stop', 'operating']",c,True,neutral,1
2015-03-12 07:57:49,2,1,4,So Mandiwanzira wants to close @Telecel_Zim because of the indeginisation law. What about the workers & 2.5 million subs? #263Chat #twimbos,rastazim,so mandiwanzira wants to close  telecel  because of the indeginisation law  what about the workers       million subs  #   chat #twimbos,"['so', 'mandiwanzira', 'wants', 'to', 'close', 'telecel', 'zim', 'because', 'of', 'the', 'indeginisation', 'law', 'what', 'about', 'the', 'workers', 'million', 'subs', '#', 'chat', '#twimbos']",c,True,neutral,1
2015-03-12 08:03:25,3,0,4,Telecel ordered to stop operations as license issue gets out of hand http://www.techzim.co.zw/2015/03/telecel-ordered-stop-operations-license-issue-gets-hand/ … #263chatpic.twitter.com/Zl6D8rekMi,Techzim,telecel ordered to stop operations as license issue gets out of hand    #   chat,"['telecel', 'ordered', 'to', 'stop', 'operations', 'as', 'license', 'issue', 'gets', 'out', 'of', 'hand', '#', 'chat']",c,True,neutral,1
2015-03-12 08:07:59,0,1,10,"But this #Telecel issue! Where unemployment is 80% & severe company closures , we would rather push for politics disguised as compliance!",eniablessed,but this #telecel issue  where unemployment is       severe company closures   we would rather push for politics disguised as compliance ,"['but', 'this', '#telecel', 'issue', 'where', 'unemployment', 'is', 'severe', 'company', 'closures', 'we', 'would', 'rather', 'push', 'for', 'politics', 'disguised', 'as', 'compliance']",c,True,neg,1
2015-03-16 11:48:05,1,0,4,"#Business Economists weigh in on Telecel closure 
...the law shouldn't be applied selectively
http://www.chronicle.co.zw/what-economists-said-on-telecel-closure/ …pic.twitter.com/TBeLovvSlS",ChronicleZim,#business economists weigh in on telecel closure     the law shouldn t be applied selectively   ,"['#business', 'economists', 'weigh', 'in', 'on', 'telecel', 'closure', 'the', 'law', 'shouldn', 't', 'be', 'applied', 'selectively']",c,True,neutral,1
2015-03-26 09:56:44,1,0,2,You are invited  to @Telecel_Zim Pitch Night @zwBritish @HopeMasike @Forever_Tarie @the_dimpled_one @walternsonpic.twitter.com/3onuAWi4MK,TVYangu,you are invited  to  telecel  pitch night  zwbritish  hopemasike  forever tarie  the dimpled one  walternson,"['you', 'are', 'invited', 'to', 'telecel', 'zim', 'pitch', 'night', 'zwbritish', 'hopemasike', 'forever', 'tarie', 'the', 'dimpled', 'one', 'walternson']",c,True,neutral,1
2015-03-31 09:36:17,1,0,2,Why target Telecel and spare Marange firms? http://ift.tt/1bMa9uj  #263Chat #Twimbos #NewsDay #Zimbabwe,263Chat,why target telecel and spare marange firms    #   chat #twimbos #newsday #,"['why', 'target', 'telecel', 'and', 'spare', 'marange', 'firms', '#', 'chat', '#twimbos', '#newsday', '#zimbabwe']",c,True,neg,1
2015-04-21 07:26:41,1,0,2,#Business: NetOne launches pilot e-health facility ~ http://www.chronicle.co.zw/netone-launches-pilot-e-health-facility/ …,ChronicleZim,#business  netone launches pilot e health facility     ,"['#business', 'netone', 'launches', 'pilot', 'e', 'health', 'facility']",c,True,neutral,1
2015-04-26 17:00:34,1,0,4,"6. Who then reported the abuse to his local police station. Who then found form telecel that I was the ""owner""  of the line.",begottensun,   who then reported the abuse to his local police station  who then found form telecel that i was the  owner   of the line ,"['who', 'then', 'reported', 'the', 'abuse', 'to', 'his', 'local', 'police', 'station', 'who', 'then', 'found', 'form', 'telecel', 'that', 'i', 'was', 'the', 'owner', 'of', 'the', 'line']",c,True,neutral,1
2015-04-29 14:38:05,1,1,4,"Just met ICTs Min @SupaCollinsM at #SADCSummit & asked him about @Telecel_Zim license cancellation.

He laughs, says he aint involved yet",cemambo,just met icts min  supacollinsm at #sadcsummit   asked him about  telecel  license cancellation   he laughs  says he aint involved yet,"['just', 'met', 'icts', 'min', 'supacollinsm', 'at', '#sadcsummit', 'asked', 'him', 'about', 'telecel', 'zim', 'license', 'cancellation', 'he', 'laughs', 'says', 'he', 'aint', 'involved', 'yet']",c,True,neutral,1
2015-04-29 16:16:56,1,0,4,@263Chat is this putting into practice the SADC industrialisation strategy ?? # 1000 on brink of unemployment/ Telecel Zim/ Zanu policies,Gift88574510,    chat is this putting into practice the sadc industrialisation strategy    #      on brink of unemployment  telecel   zanu policies,"['chat', 'is', 'this', 'putting', 'into', 'practice', 'the', 'sadc', 'industrialisation', 'strategy', '#', 'on', 'brink', 'of', 'unemployment', 'telecel', 'zim', 'zanu', 'policies']",c,True,neutral,1
2015-04-29 17:06:23,1,5,3,I shared @263Chat article on @Telecel_Zim story we published in a WhatsApp group. One response reads:'Ko what happened to 2million jobs',SirNige,i shared     chat article on  telecel  story we published in a whatsapp group  one response reads  ko what happened to  million jobs ,"['i', 'shared', 'chat', 'article', 'on', 'telecel', 'zim', 'story', 'we', 'published', 'in', 'a', 'whatsapp', 'group', 'one', 'response', 'reads', 'ko', 'what', 'happened', 'to', 'million', 'jobs']",c,True,neutral,1
2015-04-30 05:01:08,2,1,2,Zimbabwe’s Telecel loses mobile licence http://ow.ly/MjtZZ ,BDliveSA, s telecel loses mobile licence  ,"['zimbabwe', 's', 'telecel', 'loses', 'mobile', 'licence']",c,True,neutral,1
2015-04-30 05:23:53,1,1,2,"@263Chat politics and business never mix, this could spell the end of telecel, what of the employees, isn't that anti-ZIMASSET",Taphizzle,    chat politics and business never mix  this could spell the end of telecel  what of the employees  isn t that anti zimasset,"['chat', 'politics', 'and', 'business', 'never', 'mix', 'this', 'could', 'spell', 'the', 'end', 'of', 'telecel', 'what', 'of', 'the', 'employees', 'isn', 't', 'that', 'anti', 'zimasset']",c,True,neutral,1
2015-04-30 08:29:37,1,1,3,NetOne  gets 4-year  lifeline http://www.financialgazette.co.zw/netone-gets-4-year-lifeline/ … >> Protection of Gvt-owned entities is whats scary @ChrisChenga @ProfJNMoyo @Mr_HBiti,CdeMarcKatsaura,netone  gets   year  lifeline       protection of gvt owned entities is whats scary  chrischenga  profjnmoyo  mr hbiti,"['netone', 'gets', 'year', 'lifeline', 'protection', 'of', 'gvt', 'owned', 'entities', 'is', 'whats', 'scary', 'chrischenga', 'profjnmoyo', 'mr', 'hbiti']",c,True,neg,1
2015-05-05 05:21:14,0,0,2,What's even more baffling is investment venture Brainworks bid to buy Telecel from local share ownership rather than from foreign ownership,ResurrectZim,what s even more baffling is investment venture brainworks bid to buy telecel from local share ownership rather than from foreign ownership,"['what', 's', 'even', 'more', 'baffling', 'is', 'investment', 'venture', 'brainworks', 'bid', 'to', 'buy', 'telecel', 'from', 'local', 'share', 'ownership', 'rather', 'than', 'from', 'foreign', 'ownership']",c,True,neutral,1
2015-05-05 07:43:33,4,5,12,The Telecel saga is really a sad development given the current economic status. We need the few jobs that are there #ZimVoices,ZimVoices14,the telecel saga is really a sad development given the current economic status  we need the few jobs that are there #zimvoices,"['the', 'telecel', 'saga', 'is', 'really', 'a', 'sad', 'development', 'given', 'the', 'current', 'economic', 'status', 'we', 'need', 'the', 'few', 'jobs', 'that', 'are', 'there', '#zimvoices']",c,True,neg,1
2015-05-06 09:09:30,3,1,0,My one and only @Telecel_Zimpic.twitter.com/h832Gzzobs,Sokostina,my one and only  telecel ,"['my', 'one', 'and', 'only', 'telecel', 'zim']",c,True,neg,1
2015-05-06 11:42:57,1,0,4,The Telecel saga - The problem of primitive accumulation in Zimbabwe https://shar.es/1pTcJz  via @sharethis,ZororoMakamba,the telecel saga   the problem of primitive accumulation in    via  sharethis,"['the', 'telecel', 'saga', 'the', 'problem', 'of', 'primitive', 'accumulation', 'in', 'zimbabwe', 'via', 'sharethis']",c,True,neutral,1
2015-05-07 09:44:27,5,1,5,Can social media activism save Telecel? @Telecel_Zim launches #SaveTelecel campaign http://bit.ly/1Rfw5OP  #NewsDaypic.twitter.com/KaAp5uJJYC,NewsDayZimbabwe,can social  activism save telecel   telecel  launches #savetelecel campaign   #newsday,"['can', 'social', 'media', 'activism', 'save', 'telecel', 'telecel', 'zim', 'launches', '#savetelecel', 'campaign', '#newsday']",c,True,neutral,1
2015-05-07 09:59:34,0,0,4,Breaking: Temporary reprieve for Telecel https://www.newsday.co.zw/2015/05/07/breaking-temporary-reprieve-for-telecel/ … #NewsDay,NewsDayZimbabwe,breaking  temporary reprieve for telecel    #newsday,"['breaking', 'temporary', 'reprieve', 'for', 'telecel', '#newsday']",c,True,neutral,1
2015-05-07 20:03:59,1,0,2,"Violence in elections, farms being taken ova, Telecel bein closed, Mliswa winning in court..we could do without these headlines @ProfJNMoyo",CdeChauke,violence in elections  farms being taken ova  telecel bein closed  mliswa winning in court  we could do without these headlines  profjnmoyo,"['violence', 'in', 'elections', 'farms', 'being', 'taken', 'ova', 'telecel', 'bein', 'closed', 'mliswa', 'winning', 'in', 'court', 'we', 'could', 'do', 'without', 'these', 'headlines', 'profjnmoyo']",c,True,neg,1
2015-05-14 13:08:56,1,0,2,Zimbabwe: Govt Blundered On Telecel - Judge: Government blundered when it cancelled Telecel Zimbabwe's operati... http://bit.ly/1JgHHOn ,zimbabwe247,  govt blundered on telecel   judge  government blundered when it cancelled telecel  s operati     ,"['zimbabwe', 'govt', 'blundered', 'on', 'telecel', 'judge', 'government', 'blundered', 'when', 'it', 'cancelled', 'telecel', 'zimbabwe', 's', 'operati']",c,True,neutral,1
2015-05-17 07:04:45,1,1,1,TELECEL: Makamba in the dock - The Sunday Mail http://www.sundaymail.co.zw/?p=34214 ,SundayMailZim,telecel  makamba in the dock   the sunday mail  ,"['telecel', 'makamba', 'in', 'the', 'dock', 'the', 'sunday', 'mail']",c,True,neutral,1
2015-05-22 14:56:09,7,0,4,VIDEO: Telecoms firm Telecel's fate unclear http://bbc.in/1SnUJO1 ,BBCAfrica,video  telecoms firm telecel s fate unclear  ,"['video', 'telecoms', 'firm', 'telecel', 's', 'fate', 'unclear']",c,True,neutral,1
2015-05-25 10:21:26,1,0,2,NetOne receives state-of-the-art equipment from China https://www.newsday.co.zw/2015/05/25/netone-receives-state-of-the-art-equipment-from-china/ …,NewsDayZimbabwe,netone receives state of the art equipment from china   ,"['netone', 'receives', 'state', 'of', 'the', 'art', 'equipment', 'from', 'china']",c,True,neutral,1
2015-05-26 09:01:35,2,1,2,I dumped them a year ago! Come on over to @Telecel_Zimhttps://twitter.com/TawandaMashava/status/603120273810927616 …,Sokostina,i dumped them a year ago  come on over to  telecel   ,"['i', 'dumped', 'them', 'a', 'year', 'ago', 'come', 'on', 'over', 'to', 'telecel', 'zim']",c,True,neutral,1
2015-06-01 14:20:10,3,0,3,The gd thing about being @Telecel_Zim  customer is when others are screaming over tariffs u just plug in yo earfones & drown the noise out.,RatambwaKris,the gd thing about being  telecel   customer is when others are screaming over tariffs u just plug in yo earfones   drown the noise out ,"['the', 'gd', 'thing', 'about', 'being', 'telecel', 'zim', 'customer', 'is', 'when', 'others', 'are', 'screaming', 'over', 'tariffs', 'u', 'just', 'plug', 'in', 'yo', 'earfones', 'drown', 'the', 'noise', 'out']",c,True,neutral,1
2015-06-25 17:20:02,2,0,1,Online bookings system developed by ZimVenues.  Needs to purchase channel management system. #zimpitch @Telecel_Zim @emergingideas,ThriveVBF,online bookings system developed by zimvenues   needs to purchase channel management system  #zimpitch  telecel   emergingideas,"['online', 'bookings', 'system', 'developed', 'by', 'zimvenues', 'needs', 'to', 'purchase', 'channel', 'management', 'system', '#zimpitch', 'telecel', 'zim', 'emergingideas']",c,True,neutral,1
2015-06-26 12:26:07,1,0,2,Mobile network company NetOne has engaged Gender Links to market its products in Zimbabwe #Gender #ICTs #ATI http://bit.ly/1RCuhwX ,misazimbabwe,mobile network company netone has engaged gender links to market its products in  #gender #icts #ati  ,"['mobile', 'network', 'company', 'netone', 'has', 'engaged', 'gender', 'links', 'to', 'market', 'its', 'products', 'in', 'zimbabwe', '#gender', '#icts', '#ati']",c,True,neutral,1
